employee_id,district,home_lat,home_lon,age_group,gender,income_group,nearest_stop_name,Home-Stop_distance_m,public_travel_time,public_distance_km,num_transfers,driving_time_min,driving_distance_km
EMP0400,Langenhorn,53.63314815419468,9.993564310452998,30-39,male,mid,S Hamburg Airport,1133,84.1,17.25,1.0,28.2,13.0
EMP0401,Norderstedt-Harksheide,53.688135580212496,9.957988833015934,40-49,male,high,"Garstedt, Schierkamp",495,53.2,7.92,0.0,19.5,8.58
EMP0402,Pinneberg,53.66280081130345,9.810203025134264,50-59,male,mid,"Pinneberg, Waldstraße",627,64.3,21.03,1.0,42.1,26.77
EMP0403,Niendorf,53.62523990256272,9.94319822479301,30-39,female,low,Graf-Anton-Weg,319,71.1,19.32,1.0,26.8,13.14
EMP0404,Norderstedt-Mitte,53.70959264568425,9.988634137411577,40-49,male,low,"Garstedt, Zwijndrechtring",337,34.8,9.71,1.0,14.8,6.49
EMP0405,Ahrensburg,53.69071335816082,10.27127508024658,50-59,female,mid,"Ahrensburg, An der Strusbek (Mitte)",521,81.8,24.12,2.0,36.4,20.99
EMP0406,Hamburg-Mitte,53.566799984849986,9.99933939995502,50-59,female,high,Böttgerstraße,395,82.8,21.84,2.0,37.4,17.39
EMP0407,Norderstedt-Harksheide,53.700019764067065,9.975423912167598,20-29,male,high,"Garstedt, Rantzauer Forstweg (Museen)",244,35.3,8.8,0.0,15.3,7.23
EMP0408,Quickborn,53.724477349650506,9.902084788076658,60+,male,mid,Quickborn Süd,522,63.9,20.38,2.0,25.1,12.64
EMP0409,Norderstedt-Mitte,53.702303342958814,9.98625805331781,20-29,male,low,"Garstedt, Ulzburger Straße 186",719,39.2,9.97,1.0,16.2,6.63
EMP0410,Ahrensburg,53.700319046777416,10.205017496959726,40-49,female,low,"Ammersbek, Bramkampredder",693,62.4,17.26,1.0,21.7,14.41
EMP0411,Wandsbek,53.58830099203714,10.094499848510777,40-49,female,high,Helbingtwiete,148,73.5,16.82,2.0,39.0,16.22
EMP0412,Wandsbek,53.584693971619984,10.086172955292103,50-59,male,mid,Stephanstraße,250,73.7,16.22,1.0,37.0,16.43
EMP0413,Norderstedt-Mitte,53.6936221204445,9.992933344108584,20-29,male,high,"Garstedt, Forstweg",246,31.3,8.11,1.0,12.3,5.17
EMP0414,Hamburg-Mitte,53.54226800368845,9.99150437277062,20-29,male,low,Am Sandtorkai,137,84.6,20.8,3.0,50.4,21.12
EMP0415,Norderstedt-Mitte,53.70538907883383,10.007578308196177,50-59,female,mid,"Harksheide, Markt",158,38.0,10.62,2.0,9.5,4.82
EMP0416,Norderstedt-Garstedt,53.66899338735766,9.960124638830722,20-29,male,high,"Garstedt, Ohlenhoff",909,52.9,9.75,0.0,17.7,7.78
EMP0417,Norderstedt-Mitte,53.69511563649019,9.986361898695138,30-39,male,low,Richtweg,308,31.0,8.1,1.0,15.3,6.64
EMP0418,Niendorf,53.62085222050998,9.930819154193719,40-49,female,low,Freizeitbad Bondenwald,964,83.1,20.63,1.0,29.4,14.18
EMP0419,Norderstedt-Garstedt,53.69592912089123,10.013344148519787,40-49,male,mid,"Harksheide, Falkenbergschulen",903,24.6,3.04,0.0,8.2,4.75
EMP0420,Hamburg-Mitte,53.5475530269704,10.007710488509654,30-39,male,mid,U Steinstraße (Deichtorplatz),239,73.9,19.75,2.0,48.3,19.43
EMP0421,Wandsbek,53.54910750361427,10.043756917741835,30-39,male,high,Luisenweg,262,83.6,23.03,2.0,48.5,19.38
EMP0422,Norderstedt-Mitte,53.70254444647662,9.97157981397376,60+,female,high,"Garstedt, Rantzauer Forstweg (Museen)",404,37.7,8.99,0.0,16.8,7.75
EMP0423,Norderstedt-Mitte,53.69050978146896,9.993682469226279,30-39,male,mid,"Garstedt, Marommer Straße (Ost)",124,26.7,5.49,0.0,11.9,5.02
EMP0424,Norderstedt-Mitte,53.69792631024438,9.988240956606841,20-29,female,low,Richtweg,353,29.6,7.99,1.0,14.3,6.31
EMP0425,Poppenbüttel,53.65193295299158,10.04510988467077,30-39,male,mid,Glashütter Landstraße,699,47.9,10.48,1.0,8.4,5.21
EMP0426,Niendorf,53.61926296004182,9.980116195802408,30-39,male,high,Paeplowstieg,758,77.4,13.31,1.0,25.9,11.88
EMP0427,Norderstedt-Garstedt,53.68790340581785,9.990000638623721,60+,female,mid,"Garstedt, Aurikelstieg",348,31.6,7.14,1.0,12.3,4.93
EMP0428,Quickborn,53.71267135121647,9.915597061165808,30-39,female,high,Quickborn Süd,1722,82.9,21.54,2.0,21.4,12.18
EMP0429,Norderstedt-Mitte,53.69232985775045,9.984727760812284,20-29,female,mid,"Garstedt, Buschweg",349,37.2,8.56,1.0,14.5,6.01
EMP0430,Niendorf,53.62884037913118,9.960556386354847,40-49,female,low,Helvetierweg,227,60.3,14.89,1.0,26.6,10.9
EMP0431,Pinneberg,53.655159152246554,9.790613075824288,20-29,male,mid,"Pinneberg, Saarlandstraße (Mitte)",232,76.2,29.54,1.0,41.6,23.63
EMP0432,Niendorf,53.6059119329073,9.94446650922068,30-39,female,mid,Hagendeel,309,83.8,20.94,2.0,34.6,16.57
EMP0433,Wandsbek,53.58018555343257,10.088776031357204,60+,male,low,Dernauer Straße,159,74.2,16.73,1.0,39.0,16.85
EMP0434,Quickborn,53.73923094630442,9.881936038959035,40-49,male,mid,"Quickborn, Am Mühlenberg",1346,87.2,22.63,2.0,29.1,14.52
EMP0435,Norderstedt-Mitte,53.69705004792357,10.021352445757614,20-29,female,mid,"Glashütte, Lindenweg",605,22.1,2.87,0.0,6.9,2.5
EMP0436,Norderstedt-Garstedt,53.660391544015305,9.987918227435582,30-39,female,low,"Garstedt, An'n Slagboom",16,40.5,7.53,1.0,15.4,6.89
EMP0437,Norderstedt-Mitte,53.70455969746698,10.016295107340486,20-29,male,mid,"Harksheide, Romintener Weg",258,39.0,11.08,2.0,10.4,5.05
EMP0438,Fuhlsbüttel,53.6134011211858,9.992793283894098,20-29,male,mid,Alsterkrugchaussee 244,524,71.8,13.76,1.0,31.2,14.18
EMP0439,Eimsbüttel,53.576087992768485,9.949229358015549,40-49,female,high,U Osterstraße,141,81.6,23.68,2.0,35.1,19.07
EMP0440,Poppenbüttel,53.64392536175258,10.047709596454403,40-49,male,mid,EKZ Hummelsbüttel,209,42.3,9.7,1.0,11.3,6.51
EMP0441,Quickborn,53.71640160714233,9.912004762762637,40-49,male,high,Quickborn Süd,1081,71.7,20.73,2.0,22.4,12.54
EMP0442,Norderstedt-Garstedt,53.6755808998292,9.98605573283069,50-59,male,high,"Garstedt, Tarpenbekstraße",260,35.4,6.25,0.0,12.2,5.06
EMP0443,Eimsbüttel,53.57116702443573,9.956569410892302,30-39,male,mid,Fruchtallee (Hamburg-Haus),36,83.9,24.31,2.0,36.2,16.76
EMP0444,Norderstedt-Garstedt,53.67355791749613,9.968774892913835,50-59,male,low,"Garstedt, Heuberg",113,42.6,9.02,0.0,14.8,6.39
EMP0445,Norderstedt-Harksheide,53.71588703278215,9.949734459684308,40-49,female,high,"Quickborn, Hasloher Weg",1454,78.7,15.25,1.0,22.5,10.35
EMP0446,Eimsbüttel,53.56853930621541,9.96322425759247,30-39,male,low,Christuskirche,167,84.4,24.99,2.0,39.3,17.48
EMP0447,Ahrensburg,53.684801908716715,10.232550611526582,50-59,male,high,"Ahrensburg, Jungborn",189,62.8,19.22,1.0,24.6,16.37
EMP0448,Poppenbüttel,53.655611731656435,10.055330288122267,20-29,female,mid,Landahlweg,502,45.0,9.02,1.0,11.3,5.38
EMP0449,Norderstedt-Mitte,53.69052442793404,10.020553431778104,40-49,male,mid,"Glashütte, Jägerlauf",243,15.6,2.39,0.0,4.8,2.14
EMP0450,Poppenbüttel,53.64414060116167,10.064982789148916,40-49,female,mid,Vogtskamp,119,33.1,8.55,1.0,14.3,7.63
EMP0451,Norderstedt-Mitte,53.681025037009526,10.01612068694283,30-39,female,mid,"Harksheide, Kielort",467,25.6,3.44,0.0,7.5,3.17
EMP0452,Hamburg-Mitte,53.554007331778664,9.985167965077077,50-59,female,high,Axel-Springer-Platz,218,74.2,18.13,2.0,42.7,18.54
EMP0453,Eimsbüttel,53.56945412452749,9.96791642054078,30-39,female,low,U Schlump,249,70.6,17.17,3.0,37.8,16.67
EMP0454,Norderstedt-Garstedt,53.656278044719365,9.984112383739898,50-59,female,high,"Garstedt, Südportal",287,54.2,10.11,1.0,17.3,7.75
EMP0455,Norderstedt-Mitte,53.6921428512723,9.96863804304771,20-29,female,low,"Garstedt, Harthagen",1103,43.4,8.55,0.0,17.0,8.07
EMP0456,Norderstedt-Garstedt,53.67098965970745,10.007853412900221,20-29,female,high,Klinikum Nord (Ochsenzoll),502,34.5,6.23,0.0,12.3,4.36
EMP0457,Ahrensburg,53.690756775921706,10.237837542287481,30-39,male,high,"Ahrensburg, Am Obsthain",397,77.2,20.32,1.0,30.2,23.56
EMP0458,Langenhorn,53.62797221388107,10.021942691514127,50-59,female,mid,Erdkampsweg (Ost),223,47.2,12.26,1.0,17.2,8.88
EMP0459,Niendorf,53.60758649200266,9.936967540440614,20-29,female,low,Oldenburger Straße,757,85.5,21.06,2.0,34.9,18.93
EMP0460,Poppenbüttel,53.66389969643106,10.063662489894725,50-59,male,high,Tegelsbarg (Nord),524,27.7,4.69,0.0,9.5,4.44
EMP0461,Ohlsdorf,53.62506763157464,10.010830362241226,30-39,female,high,Röntgenstraße,155,59.1,13.8,1.0,20.6,9.35
EMP0462,Norderstedt-Mitte,53.69005017061274,10.015575975724213,30-39,male,mid,"Harksheide, Kreuzweg",115,15.3,2.89,0.0,5.2,2.47
EMP0463,Pinneberg,53.65497914177191,9.80168254955921,30-39,male,mid,Pinneberg,265,66.3,21.86,1.0,40.9,23.43
EMP0464,Norderstedt-Harksheide,53.71616235396554,9.975872856426895,20-29,female,high,"Friedrichsgabe, Waldstraße (Friedhof)",428,46.5,10.84,0.0,18.0,7.88
EMP0465,Poppenbüttel,53.629529002030544,10.08803094635368,60+,male,low,Am Damm,304,49.8,10.77,1.0,22.5,10.53
EMP0466,Wandsbek,53.55488806315495,10.097501460750385,30-39,male,mid,Am Horner Moor,249,83.1,24.59,2.0,53.4,19.36
EMP0467,Wandsbek,53.570692665991494,10.09124548057818,40-49,male,mid,AK Wandsbek,296,84.8,22.36,2.0,44.4,18.52
EMP0468,Pinneberg,53.676798905661286,9.7739523624474,40-49,female,low,Bf. Prisdorf (SEV),1133,107.5,26.47,2.0,39.5,24.16
EMP0469,Norderstedt-Garstedt,53.675642699118335,9.973869134087732,40-49,male,high,"Garstedt, Plambeckhof",112,37.3,8.62,0.0,14.2,6.03
EMP0470,Fuhlsbüttel,53.63100936791736,9.993937789823818,40-49,female,mid,S Hamburg Airport,1127,85.1,17.33,1.0,28.3,13.05
EMP0471,Langenhorn,53.656337892725645,10.021640539098012,50-59,female,high,Timmerloh,217,30.8,5.28,0.0,12.8,5.23
EMP0472,Fuhlsbüttel,53.65106884733279,10.012730431068,40-49,female,mid,Reestück,348,35.1,9.29,1.0,16.7,7.01
EMP0473,Norderstedt-Mitte,53.691731515268515,9.973551801061909,40-49,female,mid,"Garstedt, Buschweg",725,37.8,8.13,0.0,16.2,7.66
EMP0474,Norderstedt-Mitte,53.69733163276266,9.99278009259182,40-49,female,mid,"Garstedt, Buchenweg (Ost)",177,28.4,7.91,1.0,13.0,5.49
EMP0475,Norderstedt-Harksheide,53.72822055221343,9.9460942026285,40-49,male,mid,"Quickborn, Hasloher Weg",548,49.8,14.58,1.0,18.9,9.78
EMP0476,Norderstedt-Harksheide,53.69477800724809,9.969149496190884,30-39,female,high,"Garstedt, Harthagen",805,42.5,8.48,0.0,16.8,8.0
EMP0477,Langenhorn,53.65527581070554,9.983514039936205,40-49,male,mid,"Garstedt, Südportal",142,49.5,10.6,1.0,17.5,7.72
EMP0478,Poppenbüttel,53.64261684467639,10.074761239894153,30-39,male,high,Emekesweg,626,38.9,8.22,1.0,18.4,8.44
EMP0479,Poppenbüttel,53.65382472367103,10.072347402016545,50-59,male,mid,Müssenredder (Mitte),248,35.0,7.48,1.0,12.6,6.04
EMP0480,Langenhorn,53.642573809526,10.04052717589355,60+,female,mid,Hummelsbüttler Hauptstraße,365,48.4,10.52,1.0,11.6,6.63
EMP0481,Langenhorn,53.63541988399299,10.023565972631957,60+,male,low,Ohkamp,386,50.0,10.68,1.0,15.0,8.01
EMP0482,Norderstedt-Garstedt,53.67016898072342,9.978233371906839,50-59,male,high,"Garstedt, Aspelohe",133,35.4,7.79,0.0,13.3,5.84
EMP0483,Poppenbüttel,53.655564143642536,10.079389121492392,40-49,male,mid,Minsbekweg,222,29.9,6.32,0.0,11.0,5.77
EMP0484,Norderstedt-Harksheide,53.71995539328163,9.947637377904877,40-49,male,mid,"Quickborn, Hasloher Weg",820,61.5,13.97,1.0,18.8,9.64
EMP0485,Norderstedt-Mitte,53.69620263796811,9.980400438341102,20-29,male,mid,"Garstedt, Harthagen",396,39.0,8.69,1.0,15.0,6.46
EMP0486,Langenhorn,53.64570113158734,10.0153302805132,30-39,female,mid,Wischhöfen,239,36.8,9.43,1.0,17.1,7.17
EMP0487,Fuhlsbüttel,53.63571174066291,9.975468005396033,30-39,male,mid,Grotkoppelweg,676,63.4,14.15,1.0,24.6,10.08
EMP0488,Norderstedt-Garstedt,53.67028381226987,9.984405427441057,20-29,male,mid,"Garstedt, Rugenbarg (Mitte)",285,40.7,8.14,0.0,13.3,5.6
EMP0489,Ohlsdorf,53.61889692508413,10.008375787326104,60+,male,high,Obenhauptstraße,217,65.0,14.25,1.0,21.9,10.44
EMP0490,Ohlsdorf,53.6196934309706,10.02632091288245,50-59,male,low,Maienweg,231,53.0,13.75,1.0,21.1,10.83
EMP0491,Wandsbek,53.599536262987506,10.061756218271244,40-49,female,mid,Hellbrookkamp,275,66.6,14.21,1.0,28.5,12.94
EMP0492,Wandsbek,53.569738958094405,10.085787970199284,30-39,male,low,Bovestraße,113,86.0,22.94,2.0,44.8,18.8
EMP0493,Wandsbek,53.56891918198332,10.079309238778679,40-49,male,high,Bahngärten,249,70.8,21.41,2.0,44.5,16.79
EMP0494,Norderstedt-Harksheide,53.71768965871574,9.992405854670102,30-39,female,mid,Moorbekhalle (Schulzentrum Nord),100,43.2,6.8,1.0,14.5,6.36
EMP0495,Niendorf,53.63019104168912,9.949107752545626,50-59,male,mid,Joachim-Mähl-Straße,319,75.8,19.49,1.0,25.0,11.83
EMP0496,Ohlsdorf,53.606149128466235,10.012401715120616,60+,male,high,Alsterdorf,79,50.5,15.1,1.0,23.2,11.68
EMP0497,Langenhorn,53.640968373230706,10.006049826306763,30-39,female,mid,Flughafenstraße,585,52.7,7.26,0.0,18.0,7.44
EMP0498,Poppenbüttel,53.65821130838218,10.044792217647732,30-39,female,low,Heidkamp,1350,56.4,11.11,1.0,7.1,4.48
EMP0499,Langenhorn,53.63672415759266,10.016498196075286,30-39,female,mid,Fuhlsbüttel Nord,441,37.8,10.35,1.0,18.1,7.74
EMP0500,Fuhlsbüttel,53.625894660119855,10.019437603941045,20-29,male,low,Erdkampsweg (Ost),556,48.8,12.37,1.0,18.1,9.03
EMP0501,Eimsbüttel,53.57389592767368,10.003507136587086,30-39,male,high,Alsterchaussee,861,81.9,21.03,2.0,38.8,17.39
EMP0502,Hamburg-Mitte,53.56105938684822,9.98375062415033,20-29,male,mid,Universität/Staatsbibliothek,463,71.9,18.0,2.0,40.2,17.8
EMP0503,Pinneberg,53.6552540138382,9.792415286821196,20-29,male,high,"Pinneberg, Heinrich-Christiansen-Straße",314,78.1,29.68,1.0,42.4,23.76
EMP0504,Fuhlsbüttel,53.611576155379694,10.000787863608988,30-39,male,high,Alsterdorfer Damm,303,61.9,15.8,1.0,21.7,11.18
EMP0505,Fuhlsbüttel,53.61083402532482,10.0133938192181,20-29,diverse,high,Traute-Lafrenz-Straße,318,50.5,14.51,1.0,21.1,10.81
EMP0506,Niendorf,53.60940586933294,9.955107048551673,40-49,female,mid,Niendorfer Straße,177,80.5,20.38,2.0,30.3,15.15
EMP0507,Norderstedt-Harksheide,53.696868322818,9.969146002489145,20-29,male,low,"Garstedt, Harthagen",686,37.0,8.57,0.0,16.3,7.33
EMP0508,Quickborn,53.7264538924138,9.925381214669969,50-59,male,mid,"Quickborn, Elsenseestraße",81,49.2,15.68,1.0,20.0,10.92
EMP0509,Fuhlsbüttel,53.61811119846403,10.000128327939924,30-39,female,high,Heselstücken,61,64.3,15.15,1.0,21.9,10.89
EMP0510,Norderstedt-Mitte,53.690472450401785,10.01157878476625,20-29,male,high,"Harksheide, Kreuzweg",256,16.9,3.01,0.0,8.6,3.67
EMP0511,Norderstedt-Mitte,53.689759141150176,10.004415965658257,20-29,male,high,"Harksheide, Libellengrund",515,22.6,3.86,0.0,9.4,4.45
EMP0512,Quickborn,53.72359492139152,9.907807521281617,40-49,male,low,Quickborn Süd,82,57.4,19.89,2.0,22.4,11.95
EMP0513,Norderstedt-Mitte,53.71072504331523,9.990761013747885,30-39,female,low,"Garstedt, Zwijndrechtring",439,31.5,9.46,1.0,13.9,6.24
EMP0514,Norderstedt-Harksheide,53.716619475894305,10.008826684139702,40-49,female,high,"Harksheide, Grootkoppelstraße",165,42.2,17.28,0.0,10.6,5.54
EMP0515,Norderstedt-Harksheide,53.71016129415276,9.956927861588127,20-29,male,low,"Garstedt, Helgolandstraße",1858,58.6,10.54,0.0,18.6,9.3
EMP0516,Norderstedt-Garstedt,53.675389737194195,9.989766930831495,60+,male,mid,"Garstedt, Tarpenbekstraße",278,30.6,5.92,0.0,11.7,4.84
EMP0517,Norderstedt-Harksheide,53.70566767343377,9.957996494876127,20-29,female,mid,"Garstedt, Helgolandstraße",1616,60.0,10.29,0.0,18.9,9.56
EMP0518,Eimsbüttel,53.57627746469952,9.992569931977942,30-39,male,mid,Sophienterrasse,94,72.8,20.04,2.0,33.0,15.98
EMP0519,Norderstedt-Mitte,53.703341690733524,10.009989221260787,50-59,female,mid,"Harksheide, Markt",191,38.8,10.67,2.0,10.0,4.8
EMP0520,Quickborn,53.718923824939,9.89714640193854,30-39,male,high,Quickborn Süd,1110,74.1,20.85,2.0,26.3,13.28
EMP0521,Quickborn,53.72836480755615,9.9162015198949,30-39,female,high,"Quickborn, Eichenweg",142,50.6,16.35,1.0,21.2,11.56
EMP0522,Langenhorn,53.62468380431337,10.014123131540424,50-59,female,mid,Röntgenstraße,304,63.0,14.04,1.0,19.8,9.53
EMP0523,Norderstedt-Garstedt,53.68211713784171,9.976734003808403,30-39,female,mid,"Garstedt, Achternfelde",200,43.7,9.58,0.0,13.2,5.29
EMP0524,Poppenbüttel,53.66042149241959,10.078430627475651,20-29,male,high,Rehmbrook,147,25.8,5.19,0.0,10.1,5.16
EMP0525,Norderstedt-Mitte,53.69469931373119,10.00202888625767,30-39,female,mid,"Garstedt, Forstweg",703,30.5,4.46,0.0,12.4,6.05
EMP0526,Langenhorn,53.663165269961404,10.013451179422175,20-29,male,mid,Langenhorn Nord,491,34.9,8.11,1.0,11.7,4.81
EMP0527,Ahrensburg,53.66618761552564,10.239329284620123,50-59,male,mid,Ahrensburg,504,77.3,21.63,1.0,34.1,19.67
EMP0528,Ahrensburg,53.67717440415303,10.246896871881594,40-49,male,low,"Ahrensburg, Am Weinberg",467,75.7,21.48,2.0,30.4,18.29
EMP0529,Niendorf,53.62164175253334,9.95267020258388,40-49,female,low,Fuhlsbütteler Weg,179,62.9,15.89,1.0,29.5,13.74
EMP0530,Norderstedt-Harksheide,53.708997023325566,9.9709454933284,30-39,male,high,"Garstedt, Helgolandstraße",722,46.2,9.63,0.0,17.0,8.36
EMP0531,Wandsbek,53.57235677831996,10.0687437453442,40-49,female,mid,U Wandsbek Markt,23,77.1,18.16,1.0,40.2,15.89
EMP0532,Eimsbüttel,53.5740710503001,9.9911002598522,40-49,male,low,U Hallerstraße,230,67.1,16.14,2.0,34.1,16.32
EMP0533,Langenhorn,53.65347958743464,9.993193280906423,20-29,male,mid,360351,641,55.4,11.56,1.0,17.9,7.08
EMP0534,Wandsbek,53.58727736236275,10.085842179502077,50-59,male,high,Stephanstraße,142,73.2,16.22,1.0,35.9,16.03
EMP0535,Norderstedt-Mitte,53.69747749755496,9.990676148123177,40-49,female,mid,Richtweg,277,28.0,7.89,1.0,14.2,6.0
EMP0536,Norderstedt-Garstedt,53.68815316072172,10.013152756311188,50-59,male,mid,"Harksheide, Kreuzweg",242,17.3,3.05,0.0,6.0,2.8
EMP0537,Ohlsdorf,53.60448233053733,10.010244279404418,30-39,male,low,Alsterdorf,308,56.3,15.54,1.0,25.9,12.49
EMP0538,Norderstedt-Garstedt,53.687659554527265,9.973235787811834,20-29,male,high,"Garstedt, Friedrich-Ebert-Straße",705,37.1,6.73,0.0,14.9,5.82
EMP0539,Norderstedt-Garstedt,53.67238008476173,9.96948291098781,40-49,male,high,"Garstedt, Heuberg",107,44.0,9.12,0.0,14.8,6.61
EMP0540,Quickborn,53.73890659936088,9.913175440815209,50-59,male,mid,"Quickborn, Justus-von-Liebig-Ring",786,77.5,21.99,2.0,25.1,12.83
EMP0541,Ahrensburg,53.69710640877393,10.218031189446902,30-39,male,mid,"Ammersbek, Schneiderberg",480,79.5,18.55,1.0,23.1,15.06
EMP0542,Ohlsdorf,53.61027916112029,10.017043544083876,20-29,male,mid,Knappe Böge,350,51.0,14.56,1.0,23.5,11.79
EMP0543,Quickborn,53.706074565091924,9.873562146834331,50-59,diverse,high,"Renzel, Dorfstraße",2309,149.5,27.45,2.0,28.2,16.28
EMP0544,Ahrensburg,53.66951927066755,10.243846741666049,30-39,male,high,"Ahrensburg, Manhagener Allee",48,78.1,21.66,1.0,32.1,18.76
EMP0545,Norderstedt-Mitte,53.709818751342894,9.987796562259899,30-39,male,high,"Garstedt, Zwijndrechtring",260,34.2,9.67,1.0,14.5,6.45
EMP0546,Langenhorn,53.65053076787026,9.98619109209709,40-49,male,mid,360352,131,56.0,13.76,1.0,21.1,11.65
EMP0547,Langenhorn,53.64748913598675,10.027369750447585,20-29,male,mid,Am Schulwald,394,39.8,7.45,1.0,13.6,7.59
EMP0548,Norderstedt-Mitte,53.70758668355955,9.97487732962584,20-29,female,mid,"Garstedt, Helgolandstraße",357,40.9,9.52,0.0,16.5,7.01
EMP0549,Niendorf,53.62684453439248,9.961751099040452,20-29,male,high,Helvetierweg,178,65.1,15.63,1.0,26.3,13.28
EMP0550,Langenhorn,53.657177251874515,9.998783346816195,50-59,male,mid,Foorthkamp,492,40.3,7.59,1.0,15.7,6.68
EMP0551,Fuhlsbüttel,53.63919423676647,10.035625142046326,30-39,female,low,Am Gnadenberg,111,53.0,13.93,1.0,12.3,6.81
EMP0552,Norderstedt-Garstedt,53.69521700452737,9.996992808622817,40-49,male,mid,"Garstedt, Forstweg",254,33.2,8.24,1.0,12.6,5.45
EMP0553,Norderstedt-Garstedt,53.68358796083906,9.968871234066015,60+,female,mid,"Garstedt, Meyertwiete",356,38.8,6.5,0.0,14.9,5.99
EMP0554,Hamburg-Mitte,53.56015259401494,9.979026679164635,40-49,female,high,Messehallen,357,79.3,18.53,2.0,42.6,18.28
EMP0555,Norderstedt-Mitte,53.69442872926914,10.005488403283588,40-49,male,low,"Garstedt, Marommer Straße (Ost)",974,23.1,3.46,0.0,8.4,5.04
EMP0556,Norderstedt-Garstedt,53.67398539188441,9.980801949908637,40-49,male,mid,"Garstedt, Tarpenbekstraße",594,43.9,8.42,0.0,13.2,5.43
EMP0557,Norderstedt-Harksheide,53.72706767640419,9.967290519887658,30-39,male,mid,"Quickborn-Heide, Feldweg",1509,67.5,12.4,0.0,19.9,10.28
EMP0558,Fuhlsbüttel,53.63216204676323,10.030355821788353,40-49,male,mid,U Fuhlsbüttel,191,40.6,11.16,1.0,14.1,7.88
EMP0559,Poppenbüttel,53.660848805658624,10.05432097802608,60+,male,high,Tegelsbarg (Nord),464,40.9,4.93,0.0,9.4,4.48
EMP0560,Fuhlsbüttel,53.631237400144116,10.011460700354807,50-59,male,mid,Hamburg Airport (Flughafen),463,62.5,13.74,1.0,18.2,8.94
EMP0561,Norderstedt-Mitte,53.691634843490796,10.011074044698436,30-39,male,mid,"Harksheide, Kreuzweg",401,18.6,3.13,0.0,9.0,3.79
EMP0562,Norderstedt-Garstedt,53.68010982892582,9.99794587981417,30-39,male,low,920090,314,27.9,5.25,0.0,10.3,3.94
EMP0563,Quickborn,53.74235994017768,9.90544619731967,50-59,male,mid,"Quickborn, Ärztezentrum",1090,76.9,21.95,2.0,26.0,13.83
EMP0564,Poppenbüttel,53.65835240074279,10.061677505906358,20-29,diverse,high,Leuteritzweg,160,37.0,5.36,0.0,10.3,4.97
EMP0565,Wandsbek,53.5563852684027,10.051178952599665,50-59,female,high,Stoeckhardtstraße,172,72.7,21.24,1.0,45.5,17.76
EMP0566,Wandsbek,53.571347555434244,10.062100080117357,30-39,male,low,U S Wandsbeker Chaussee,167,61.4,19.88,1.0,38.5,15.43
EMP0567,Niendorf,53.63982293792705,9.954093747625196,40-49,female,mid,U Niendorf Nord,323,62.7,16.96,1.0,24.9,11.33
EMP0568,Norderstedt-Mitte,53.6953620313815,9.993593884976923,50-59,male,mid,"Garstedt, Forstweg",58,29.7,7.99,1.0,12.1,5.25
EMP0569,Langenhorn,53.62699521308266,10.01119883325706,30-39,female,low,Ratsmühlendamm,140,57.1,13.33,1.0,20.9,9.51
EMP0570,Ohlsdorf,53.63043048885422,10.041328057754145,20-29,female,low,Friedhof Ohlsdorf (Kapelle 7),505,47.3,11.67,1.0,23.9,11.13
EMP0571,Norderstedt-Harksheide,53.716823925098126,9.951002830255005,50-59,female,low,"Quickborn, Hasloher Weg",1375,81.2,13.71,1.0,19.9,9.17
EMP0572,Quickborn,53.72729987141187,9.904221115164278,30-39,male,low,Quickborn,577,63.2,20.33,2.0,23.9,12.43
EMP0573,Fuhlsbüttel,53.62628582263918,10.01301937541458,30-39,male,high,Ratsmühlendamm,98,62.6,16.69,1.0,18.2,9.27
EMP0574,Niendorf,53.632823519297915,9.937733440998807,40-49,diverse,mid,Vietinghoffweg,354,71.0,18.78,1.0,26.0,12.14
EMP0575,Quickborn,53.72258016599774,9.930903633822838,30-39,male,high,"Quickborn, Heidefriedhof",443,50.4,15.24,1.0,19.5,10.33
EMP0576,Fuhlsbüttel,53.64148256424516,10.02453738882581,40-49,male,high,Ohkamp,496,40.7,10.58,1.0,13.8,7.16
EMP0577,Hamburg-Mitte,53.55652195285724,9.99834213323342,20-29,female,mid,Kunsthalle,306,74.0,18.14,2.0,45.0,19.55
EMP0578,Poppenbüttel,53.65524681925487,10.095007708469257,30-39,female,mid,Saseler Damm (Mitte),163,32.0,7.02,0.0,15.7,6.98
EMP0579,Quickborn,53.729455148053354,9.884017675526238,50-59,female,high,"Quickborn, Marktstraße",586,80.9,22.16,2.0,27.5,13.89
EMP0580,Norderstedt-Harksheide,53.70825031963286,9.96987637950231,20-29,female,low,"Garstedt, Helgolandstraße",712,45.1,9.54,0.0,17.2,8.34
EMP0581,Fuhlsbüttel,53.640456401202094,10.015861391502945,30-39,female,mid,U Fuhlsbüttel Nord,70,34.1,10.08,1.0,18.4,7.62
EMP0582,Ohlsdorf,53.60284657167898,10.010067119251296,40-49,male,mid,Jahnring (Mitte),473,57.9,15.67,1.0,26.5,12.62
EMP0583,Norderstedt-Mitte,53.681280748731695,10.000611432669082,50-59,female,high,920090,28,29.0,5.33,0.0,10.1,3.86
EMP0584,Langenhorn,53.651144401228926,9.992294680099393,40-49,female,high,Ermlandweg,308,55.6,13.58,1.0,20.7,7.68
EMP0585,Hamburg-Mitte,53.55741238328067,10.004748917092389,50-59,female,high,Kunsthalle,412,83.2,20.77,2.0,42.0,17.98
